datePart,prodNamePart,prodCode,prodName,managerName,sourceDir,targetDir
20200115,【磐泽扬帆稳健一号私募证券投资基金】20200114,SJF893,磐泽扬帆稳健一号私募证券投资基金,北京磐泽资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【磐泽扬帆稳健一号私募证券投资基金】20200114,Z:\19_外包估值（新）\北京磐泽资产管理有限公司\SJF893_磐泽扬帆稳健一号私募证券投资基金
20200115,【清洁能源私募证券投资基金】20200114,SCN643,清洁能源私募证券投资基金,北京中乾证融投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【清洁能源私募证券投资基金】20200114,Z:\19_外包估值（新）\北京中乾证融投资管理有限公司\SCN643_清洁能源私募证券投资基金
20200115,【融升稳健1号私募投资基金】20200114.pdf,SCL132,融升稳健1号私募投资基金,山东融升私募基金管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【融升稳健1号私募投资基金】20200114.pdf,Z:\19_外包估值（新）\山东融升私募基金管理有限公司\SCL132_融升稳健1号私募投资基金
20200115,【润合唐诚通宝2号私募投资基金】20200115,SCL411,润合唐诚通宝2号私募投资基金,北京润合资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【润合唐诚通宝2号私募投资基金】20200115,Z:\19_外包估值（新）\北京润合资产管理有限公司\SCL411_润合唐诚通宝2号私募投资基金
20200115,【上海黑极资产价值精选5号私募证券投资基金】20200114,SGU533,上海黑极资产价值精选5号私募证券投资基金,上海黑极资产管理中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【上海黑极资产价值精选5号私募证券投资基金】20200114,Z:\19_外包估值（新）\上海黑极资产管理中心（有限合伙）\SGU533_上海黑极资产价值精选5号私募证券投资基金
20200115,【悟空对冲量化四期】20200115,S26892,悟空对冲量化四期证券投资基金,深圳悟空投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【悟空对冲量化四期】20200115,Z:\19_外包估值（新）\深圳悟空投资管理有限公司\S26892_悟空对冲量化四期证券投资基金
20200115,【喜世润恒田企业养老基金1号私募证券投资基金】202100114,SCP948,喜世润恒田企业养老基金1号私募证券投资基金,上海喜世润投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【喜世润恒田企业养老基金1号私募证券投资基金】202100114,Z:\19_外包估值（新）\上海喜世润投资管理有限公司\SCP948_喜世润恒田企业养老基金1号私募证券投资基金
20200115,【新方程巨杉】20200115,S28648,新方程巨杉证券投资基金,上海新方程股权投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【新方程巨杉】20200115,Z:\19_外包估值（新）\上海新方程股权投资管理有限公司\S28648_新方程巨杉证券投资基金
20200115,【一路为伍翠柏私募基金】20200114,ST1168,一路为伍翠柏私募基金,上海鼎锋弘人资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200115\【一路为伍翠柏私募基金】20200114,Z:\19_外包估值（新）\上海鼎锋弘人资产管理有限公司\ST1168_一路为伍翠柏私募基金
20200116,【【宁聚满天星2期】20200116,S22922,宁聚满天星2期对冲基金,宁波宁聚资产管理中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【【宁聚满天星2期】20200116,Z:\19_外包估值（新）\宁波宁聚资产管理中心（有限合伙）\S22922_宁聚满天星2期对冲基金
20200116,【【磐泽扬帆稳健一号私募证券投资基金】20200115,SJF893,磐泽扬帆稳健一号私募证券投资基金,北京磐泽资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【【磐泽扬帆稳健一号私募证券投资基金】20200115,Z:\19_外包估值（新）\北京磐泽资产管理有限公司\SJF893_磐泽扬帆稳健一号私募证券投资基金
20200116,【雸昇丰牛1号私募证券投资基金】20200115,SGY745,雸昇丰牛1号私募证券投资基金,杭州雸昇资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【雸昇丰牛1号私募证券投资基金】20200115,Z:\19_外包估值（新）\杭州雸昇资产管理有限公司\SGY745_雸昇丰牛1号私募证券投资基金
20200116,【泊通泊岸1号基金】20200115,S33803,泊通泊岸1号基金,上海泊通投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【泊通泊岸1号基金】20200115,Z:\19_外包估值（新）\上海泊通投资管理有限公司\S33803_泊通泊岸1号基金
20200116,【泊通精选定制私募基金】20200116,SR3672,泊通精选定制私募基金,上海泊通投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【泊通精选定制私募基金】20200116,Z:\19_外包估值（新）\上海泊通投资管理有限公司\SR3672_泊通精选定制私募基金
20200116,【博孚利超强2号FOF私募证券投资基金】20200115,SCY437,博孚利超强2号FOF私募证券投资基金,厦门博孚利资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【博孚利超强2号FOF私募证券投资基金】20200115,Z:\19_外包估值（新）\厦门博孚利资产管理有限公司\SCY437_博孚利超强2号FOF私募证券投资基金
20200116,【淳麟问渠私募证券投资基金】20200114,SX0939,淳麟问渠私募证券投资基金,重庆淳麟资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【淳麟问渠私募证券投资基金】20200114,Z:\19_外包估值（新）\重庆淳麟资产管理有限公司\SX0939_淳麟问渠私募证券投资基金
20200116,【丰润长期价值1期私募证券投资基金】2020115,SCT084,丰润长期价值1期私募证券投资基金,北京丰润恒道投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【丰润长期价值1期私募证券投资基金】2020115,Z:\19_外包估值（新）\北京丰润恒道投资管理有限公司\SCT084_丰润长期价值1期私募证券投资基金
20200116,【高维优选配置1号私募投资基金】20200116,SR0182,高维优选配置1号私募投资基金,高维资产管理（上海）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【高维优选配置1号私募投资基金】20200116,Z:\19_外包估值（新）\高维资产管理（上海）有限公司\SR0182_高维优选配置1号私募投资基金
20200116,【国富瑞弘1号私募证券投资基金】20200115开放估值材料,SY0278,国富瑞弘1号私募证券投资基金,上海国富投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【国富瑞弘1号私募证券投资基金】20200115开放估值材料,Z:\19_外包估值（新）\上海国富投资管理有限公司\SY0278_国富瑞弘1号私募证券投资基金
20200116,【国杰色石私募证券投资基金】20200115,SGC070,国杰色石私募证券投资基金,广州国杰资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【国杰色石私募证券投资基金】20200115,Z:\19_外包估值（新）\广州国杰资产管理有限公司\SGC070_国杰色石私募证券投资基金
20200116,【恒泰融安集投私募证券投资基金】20200115,SGL603,恒泰融安集投私募证券投资基金,深圳市恒泰融安投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【恒泰融安集投私募证券投资基金】20200115,Z:\19_外包估值（新）\深圳市恒泰融安投资管理有限公司\SGL603_恒泰融安集投私募证券投资基金
20200116,【弘尚资产中国力量全球策略配置1号私募投资基金】20200115,S37715,弘尚资产中国力量全球策略配置1号私募投资基金,上海弘尚资产管理中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【弘尚资产中国力量全球策略配置1号私募投资基金】20200115,Z:\19_外包估值（新）\上海弘尚资产管理中心（有限合伙）\S37715_弘尚资产中国力量全球策略配置1号私募投资基金
20200116,【红思客1号私募证券投资基金】20200115.pdf,SES437,红思客1号私募证券投资基金,红思客资产管理（北京）有限责任公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【红思客1号私募证券投资基金】20200115.pdf,Z:\19_外包估值（新）\红思客资产管理（北京）有限责任公司\SES437_红思客1号私募证券投资基金
20200116,【嘉鸿华鑫1号私募证券投资基金FOF基金】20200115,SGS905,嘉鸿华鑫1号私募证券投资FOF基金,浙江嘉鸿资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【嘉鸿华鑫1号私募证券投资基金FOF基金】20200115,Z:\19_外包估值（新）\浙江嘉鸿资产管理有限公司\SGS905_嘉鸿华鑫1号私募证券投资FOF基金
20200116,【金曼湛然2号私募证券投资基金】20200115,SGA965,金曼湛然2号私募证券投资基金,上海金曼投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【金曼湛然2号私募证券投资基金】20200115,Z:\19_外包估值（新）\上海金曼投资管理有限公司\SGA965_金曼湛然2号私募证券投资基金
20200116,【进化论FOF三号私募基金】20200115开放估值材料,SY0595,进化论FOF三号私募基金,深圳市前海进化论资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【进化论FOF三号私募基金】20200115开放估值材料,Z:\19_外包估值（新）\深圳市前海进化论资产管理有限公司\SY0595_进化论FOF三号私募基金
20200116,【景资锐联多元化一号一期私募基金】20200115,SER754,景资锐联多元化一号一期私募基金,上海景淳锐联投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【景资锐联多元化一号一期私募基金】20200115,Z:\19_外包估值（新）\上海景淳锐联投资管理有限公司\SER754_景资锐联多元化一号一期私募基金
20200116,【九坤股票多空配置1号私募证券投资基金】20200115,SEF596,九坤股票多空配置1号私募证券投资基金,九坤投资（北京）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【九坤股票多空配置1号私募证券投资基金】20200115,Z:\19_外包估值（新）\九坤投资（北京）有限公司\SEF596_九坤股票多空配置1号私募证券投资基金
20200116,【巨源新宝泰】20200116,SEX225,巨源新宝泰私募证券投资基金,北京新湖巨源投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【巨源新宝泰】20200116,Z:\19_外包估值（新）\北京新湖巨源投资管理有限公司\SEX225_巨源新宝泰私募证券投资基金
20200116,【聚鸣医药创新2号私募证券投资基金】20200115开放估值材料,SGW113,聚鸣医药创新2号私募证券投资基金,上海聚鸣投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200116\【聚鸣医药创新2号私募证券投资基金】20200115开放估值材料,Z:\19_外包估值（新）\上海聚鸣投资管理有限公司\SGW113_聚鸣医药创新2号私募证券投资基金
